unnamed:_0,area,item,year,hg_ha_yield,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp,cluster
416,Argentina,"Rice, paddy",1992,52075,591.0,26156.0,17.51,3
417,Argentina,Sorghum,1992,36217,591.0,26156.0,17.09,3
418,Argentina,Sorghum,1992,36217,591.0,26156.0,17.51,3
419,Argentina,Soybeans,1992,22915,591.0,26156.0,17.09,3
420,Argentina,Soybeans,1992,22915,591.0,26156.0,17.51,3
421,Argentina,Sweet potatoes,1992,127273,591.0,26156.0,17.09,3
422,Argentina,Sweet potatoes,1992,127273,591.0,26156.0,17.51,3
423,Argentina,Wheat,1992,21809,591.0,26156.0,17.09,3
424,Argentina,Wheat,1992,21809,591.0,26156.0,17.51,3
425,Argentina,Cassava,1993,100000,591.0,26156.0,17.32,3
426,Argentina,Cassava,1993,100000,591.0,26156.0,17.53,3
427,Argentina,Maize,1993,43552,591.0,26156.0,17.32,3
428,Argentina,Maize,1993,43552,591.0,26156.0,17.53,3
429,Argentina,Potatoes,1993,210314,591.0,26156.0,17.32,3
430,Argentina,Potatoes,1993,210314,591.0,26156.0,17.53,3
431,Argentina,"Rice, paddy",1993,43559,591.0,26156.0,17.32,3
432,Argentina,"Rice, paddy",1993,43559,591.0,26156.0,17.53,3
433,Argentina,Sorghum,1993,39529,591.0,26156.0,17.32,3
434,Argentina,Sorghum,1993,39529,591.0,26156.0,17.53,3
435,Argentina,Soybeans,1993,21589,591.0,26156.0,17.32,3
436,Argentina,Soybeans,1993,21589,591.0,26156.0,17.53,3
437,Argentina,Sweet potatoes,1993,122955,591.0,26156.0,17.32,3
438,Argentina,Sweet potatoes,1993,122955,591.0,26156.0,17.53,3
439,Argentina,Wheat,1993,23272,591.0,26156.0,17.32,3
440,Argentina,Wheat,1993,23272,591.0,26156.0,17.53,3
441,Argentina,Cassava,1994,100000,591.0,30195.0,18.17,3
442,Argentina,Cassava,1994,100000,591.0,30195.0,18.31,3
443,Argentina,Maize,1994,42371,591.0,30195.0,18.17,3
444,Argentina,Maize,1994,42371,591.0,30195.0,18.31,3
445,Argentina,Potatoes,1994,230166,591.0,30195.0,18.17,3
446,Argentina,Potatoes,1994,230166,591.0,30195.0,18.31,3
447,Argentina,"Rice, paddy",1994,42989,591.0,30195.0,18.17,3
448,Argentina,"Rice, paddy",1994,42989,591.0,30195.0,18.31,3
449,Argentina,Sorghum,1994,35065,591.0,30195.0,18.17,3
450,Argentina,Sorghum,1994,35065,591.0,30195.0,18.31,3
451,Argentina,Soybeans,1994,20386,591.0,30195.0,18.17,3
452,Argentina,Soybeans,1994,20386,591.0,30195.0,18.31,3
453,Argentina,Sweet potatoes,1994,176667,591.0,30195.0,18.17,3
454,Argentina,Sweet potatoes,1994,176667,591.0,30195.0,18.31,3
455,Argentina,Wheat,1994,20237,591.0,30195.0,18.17,3
456,Argentina,Wheat,1994,20237,591.0,30195.0,18.31,3
457,Argentina,Cassava,1995,100000,591.0,37842.0,17.74,3
458,Argentina,Cassava,1995,100000,591.0,37842.0,17.62,3
459,Argentina,Maize,1995,45223,591.0,37842.0,17.74,3
460,Argentina,Maize,1995,45223,591.0,37842.0,17.62,3
461,Argentina,Potatoes,1995,274272,591.0,37842.0,17.74,3
462,Argentina,Potatoes,1995,274272,591.0,37842.0,17.62,3
463,Argentina,"Rice, paddy",1995,50306,591.0,37842.0,17.74,3
464,Argentina,"Rice, paddy",1995,50306,591.0,37842.0,17.62,3
465,Argentina,Sorghum,1995,34588,591.0,37842.0,17.74,3
466,Argentina,Sorghum,1995,34588,591.0,37842.0,17.62,3
467,Argentina,Soybeans,1995,20446,591.0,37842.0,17.74,3
468,Argentina,Soybeans,1995,20446,591.0,37842.0,17.62,3
469,Argentina,Sweet potatoes,1995,168000,591.0,37842.0,17.74,3
470,Argentina,Sweet potatoes,1995,168000,591.0,37842.0,17.62,3
471,Argentina,Wheat,1995,21675,591.0,37842.0,17.74,3
472,Argentina,Wheat,1995,21675,591.0,37842.0,17.62,3
473,Argentina,Cassava,1996,100000,591.0,54595.0,17.64,3
474,Argentina,Cassava,1996,100000,591.0,54595.0,17.97,3
475,Argentina,Maize,1996,40397,591.0,54595.0,17.64,3
476,Argentina,Maize,1996,40397,591.0,54595.0,17.97,3
477,Argentina,Potatoes,1996,228877,591.0,54595.0,17.64,3
478,Argentina,Potatoes,1996,228877,591.0,54595.0,17.97,3
479,Argentina,"Rice, paddy",1996,51031,591.0,54595.0,17.64,3
480,Argentina,"Rice, paddy",1996,51031,591.0,54595.0,17.97,3
481,Argentina,Sorghum,1996,38763,591.0,54595.0,17.64,3
482,Argentina,Sorghum,1996,38763,591.0,54595.0,17.97,3
483,Argentina,Soybeans,1996,21051,591.0,54595.0,17.64,3
484,Argentina,Soybeans,1996,21051,591.0,54595.0,17.97,3
485,Argentina,Sweet potatoes,1996,170000,591.0,54595.0,17.64,3
486,Argentina,Sweet potatoes,1996,170000,591.0,54595.0,17.97,3
487,Argentina,Wheat,1996,19344,591.0,54595.0,17.64,3
488,Argentina,Wheat,1996,19344,591.0,54595.0,17.97,3
489,Argentina,Cassava,1997,100000,591.0,77691.0,18.29,3
490,Argentina,Cassava,1997,100000,591.0,77691.0,18.54,3
491,Argentina,Maize,1997,45557,591.0,77691.0,18.29,3
492,Argentina,Maize,1997,45557,591.0,77691.0,18.54,3
493,Argentina,Potatoes,1997,268502,591.0,77691.0,18.29,3
494,Argentina,Potatoes,1997,268502,591.0,77691.0,18.54,3
495,Argentina,"Rice, paddy",1997,53703,591.0,77691.0,18.29,3
496,Argentina,"Rice, paddy",1997,53703,591.0,77691.0,18.54,3
497,Argentina,Sorghum,1997,36845,591.0,77691.0,18.29,3
498,Argentina,Sorghum,1997,36845,591.0,77691.0,18.54,3
499,Argentina,Soybeans,1997,17212,591.0,77691.0,18.29,3
500,Argentina,Soybeans,1997,17212,591.0,77691.0,18.54,3
501,Argentina,Sweet potatoes,1997,145662,591.0,77691.0,18.29,3
502,Argentina,Sweet potatoes,1997,145662,591.0,77691.0,18.54,3
503,Argentina,Wheat,1997,22426,591.0,77691.0,18.29,3
504,Argentina,Wheat,1997,22426,591.0,77691.0,18.54,3
505,Argentina,Cassava,1998,100000,591.0,62397.0,17.23,3
506,Argentina,Cassava,1998,100000,591.0,62397.0,17.52,3
507,Argentina,Maize,1998,60780,591.0,62397.0,17.23,3
508,Argentina,Maize,1998,60780,591.0,62397.0,17.52,3
509,Argentina,Potatoes,1998,293744,591.0,62397.0,17.23,3
510,Argentina,Potatoes,1998,293744,591.0,62397.0,17.52,3
511,Argentina,"Rice, paddy",1998,47762,591.0,62397.0,17.23,3
512,Argentina,"Rice, paddy",1998,47762,591.0,62397.0,17.52,3
513,Argentina,Sorghum,1998,48105,591.0,62397.0,17.23,3
514,Argentina,Sorghum,1998,48105,591.0,62397.0,17.52,3
515,Argentina,Soybeans,1998,26937,591.0,62397.0,17.23,3
516,Argentina,Soybeans,1998,26937,591.0,62397.0,17.52,3
517,Argentina,Sweet potatoes,1998,175055,591.0,62397.0,17.23,3
518,Argentina,Sweet potatoes,1998,175055,591.0,62397.0,17.52,3
519,Argentina,Wheat,1998,26088,591.0,62397.0,17.23,3
520,Argentina,Wheat,1998,26088,591.0,62397.0,17.52,3
521,Argentina,Cassava,1999,100000,591.0,62831.39,17.15,3
522,Argentina,Cassava,1999,100000,591.0,62831.39,17.71,3
523,Argentina,Maize,1999,53702,591.0,62831.39,17.15,3
524,Argentina,Maize,1999,53702,591.0,62831.39,17.71,3
525,Argentina,Potatoes,1999,238938,591.0,62831.39,17.15,3
526,Argentina,Potatoes,1999,238938,591.0,62831.39,17.71,3
527,Argentina,"Rice, paddy",1999,57337,591.0,62831.39,17.15,3
528,Argentina,"Rice, paddy",1999,57337,591.0,62831.39,17.71,3
529,Argentina,Sorghum,1999,43845,591.0,62831.39,17.15,3
530,Argentina,Sorghum,1999,43845,591.0,62831.39,17.71,3
531,Argentina,Soybeans,1999,24450,591.0,62831.39,17.15,3
532,Argentina,Soybeans,1999,24450,591.0,62831.39,17.71,3
533,Argentina,Sweet potatoes,1999,143991,591.0,62831.39,17.15,3
534,Argentina,Sweet potatoes,1999,143991,591.0,62831.39,17.71,3
535,Argentina,Wheat,1999,23028,591.0,62831.39,17.15,3
536,Argentina,Wheat,1999,23028,591.0,62831.39,17.71,3
537,Argentina,Cassava,2000,100000,591.0,63265.78,16.98,3
538,Argentina,Cassava,2000,100000,591.0,63265.78,17.66,3
539,Argentina,Maize,2000,54329,591.0,63265.78,16.98,3
540,Argentina,Maize,2000,54329,591.0,63265.78,17.66,3
541,Argentina,Potatoes,2000,277566,591.0,63265.78,16.98,3
542,Argentina,Potatoes,2000,277566,591.0,63265.78,17.66,3
543,Argentina,"Rice, paddy",2000,47798,591.0,63265.78,16.98,3
544,Argentina,"Rice, paddy",2000,47798,591.0,63265.78,17.66,3
545,Argentina,Sorghum,2000,46477,591.0,63265.78,16.98,3
546,Argentina,Sorghum,2000,46477,591.0,63265.78,17.66,3
547,Argentina,Soybeans,2000,23312,591.0,63265.78,16.98,3
548,Argentina,Soybeans,2000,23312,591.0,63265.78,17.66,3
549,Argentina,Sweet potatoes,2000,151462,591.0,63265.78,16.98,3
550,Argentina,Sweet potatoes,2000,151462,591.0,63265.78,17.66,3
551,Argentina,Wheat,2000,24873,591.0,63265.78,16.98,3
552,Argentina,Wheat,2000,24873,591.0,63265.78,17.66,3
553,Argentina,Cassava,2001,100000,591.0,63700.17,17.71,3
554,Argentina,Cassava,2001,100000,591.0,63700.17,18.42,3
555,Argentina,Maize,2001,54553,591.0,63700.17,17.71,3
556,Argentina,Maize,2001,54553,591.0,63700.17,18.42,3
557,Argentina,Potatoes,2001,283768,591.0,63700.17,17.71,3
558,Argentina,Potatoes,2001,283768,591.0,63700.17,18.42,3
559,Argentina,"Rice, paddy",2001,57495,591.0,63700.17,17.71,3
560,Argentina,"Rice, paddy",2001,57495,591.0,63700.17,18.42,3
561,Argentina,Sorghum,2001,47429,591.0,63700.17,17.71,3
562,Argentina,Sorghum,2001,47429,591.0,63700.17,18.42,3
563,Argentina,Soybeans,2001,25846,591.0,63700.17,17.71,3
564,Argentina,Soybeans,2001,25846,591.0,63700.17,18.42,3
565,Argentina,Sweet potatoes,2001,155212,591.0,63700.17,17.71,3
566,Argentina,Sweet potatoes,2001,155212,591.0,63700.17,18.42,3
567,Argentina,Wheat,2001,24934,591.0,63700.17,17.71,3
568,Argentina,Wheat,2001,24934,591.0,63700.17,18.42,3
569,Argentina,Cassava,2002,100000,591.0,64134.56,17.58,3
570,Argentina,Cassava,2002,100000,591.0,64134.56,18.07,3
571,Argentina,Maize,2002,60791,591.0,64134.56,17.58,3
572,Argentina,Maize,2002,60791,591.0,64134.56,18.07,3
573,Argentina,Potatoes,2002,251347,591.0,64134.56,17.58,3
574,Argentina,Potatoes,2002,251347,591.0,64134.56,18.07,3
575,Argentina,"Rice, paddy",2002,57197,591.0,64134.56,17.58,3
576,Argentina,"Rice, paddy",2002,57197,591.0,64134.56,18.07,3
577,Argentina,Sorghum,2002,52691,591.0,64134.56,17.58,3
578,Argentina,Sorghum,2002,52691,591.0,64134.56,18.07,3
579,Argentina,Soybeans,2002,26304,591.0,64134.56,17.58,3
580,Argentina,Soybeans,2002,26304,591.0,64134.56,18.07,3
581,Argentina,Sweet potatoes,2002,155890,591.0,64134.56,17.58,3
582,Argentina,Sweet potatoes,2002,155890,591.0,64134.56,18.07,3
583,Argentina,Wheat,2002,22398,591.0,64134.56,17.58,3
584,Argentina,Wheat,2002,22398,591.0,64134.56,18.07,3
585,Argentina,Cassava,2004,100000,591.0,65003.34,17.67,3
586,Argentina,Cassava,2004,100000,591.0,65003.34,18.11,3
587,Argentina,Maize,2004,63931,591.0,65003.34,17.67,3
588,Argentina,Maize,2004,63931,591.0,65003.34,18.11,3
589,Argentina,Potatoes,2004,288717,591.0,65003.34,17.67,3
590,Argentina,Potatoes,2004,288717,591.0,65003.34,18.11,3
591,Argentina,"Rice, paddy",2004,62661,591.0,65003.34,17.67,3
592,Argentina,"Rice, paddy",2004,62661,591.0,65003.34,18.11,3
593,Argentina,Sorghum,2004,45531,591.0,65003.34,17.67,3
594,Argentina,Sorghum,2004,45531,591.0,65003.34,18.11,3
595,Argentina,Soybeans,2004,22075,591.0,65003.34,17.67,3
596,Argentina,Soybeans,2004,22075,591.0,65003.34,18.11,3
597,Argentina,Sweet potatoes,2004,154867,591.0,65003.34,17.67,3
598,Argentina,Sweet potatoes,2004,154867,591.0,65003.34,18.11,3
599,Argentina,Wheat,2004,25441,591.0,65003.34,17.67,3
600,Argentina,Wheat,2004,25441,591.0,65003.34,18.11,3
601,Argentina,Cassava,2005,100000,591.0,65437.73,17.32,3
602,Argentina,Cassava,2005,100000,591.0,65437.73,17.83,3
603,Argentina,Maize,2005,73587,591.0,65437.73,17.32,3
604,Argentina,Maize,2005,73587,591.0,65437.73,17.83,3
605,Argentina,Potatoes,2005,283917,591.0,65437.73,17.32,3
606,Argentina,Potatoes,2005,283917,591.0,65437.73,17.83,3
607,Argentina,"Rice, paddy",2005,60165,591.0,65437.73,17.32,3
608,Argentina,"Rice, paddy",2005,60165,591.0,65437.73,17.83,3
609,Argentina,Sorghum,2005,51872,591.0,65437.73,17.32,3
610,Argentina,Sorghum,2005,51872,591.0,65437.73,17.83,3
611,Argentina,Soybeans,2005,27287,591.0,65437.73,17.32,3
612,Argentina,Soybeans,2005,27287,591.0,65437.73,17.83,3
613,Argentina,Sweet potatoes,2005,154472,591.0,65437.73,17.32,3
614,Argentina,Sweet potatoes,2005,154472,591.0,65437.73,17.83,3
615,Argentina,Wheat,2005,26356,591.0,65437.73,17.32,3
616,Argentina,Wheat,2005,26356,591.0,65437.73,17.83,3
617,Argentina,Cassava,2006,100000,591.0,65872.12,18.1,3
618,Argentina,Cassava,2006,100000,591.0,65872.12,18.35,3
619,Argentina,Maize,2006,59030,591.0,65872.12,18.1,3
620,Argentina,Maize,2006,59030,591.0,65872.12,18.35,3
621,Argentina,Potatoes,2006,285828,591.0,65872.12,18.1,3
622,Argentina,Potatoes,2006,285828,591.0,65872.12,18.35,3
623,Argentina,"Rice, paddy",2006,70610,591.0,65872.12,18.1,3
624,Argentina,"Rice, paddy",2006,70610,591.0,65872.12,18.35,3
625,Argentina,Sorghum,2006,46778,591.0,65872.12,18.1,3
626,Argentina,Sorghum,2006,46778,591.0,65872.12,18.35,3
627,Argentina,Soybeans,2006,26793,591.0,65872.12,18.1,3
628,Argentina,Soybeans,2006,26793,591.0,65872.12,18.35,3
629,Argentina,Sweet potatoes,2006,143478,591.0,65872.12,18.1,3
630,Argentina,Sweet potatoes,2006,143478,591.0,65872.12,18.35,3
631,Argentina,Wheat,2006,25302,591.0,65872.12,18.1,3
632,Argentina,Wheat,2006,25302,591.0,65872.12,18.35,3
633,Argentina,Cassava,2007,100000,591.0,81582.64,16.71,3
634,Argentina,Cassava,2007,100000,591.0,81582.64,17.14,3
635,Argentina,Maize,2007,76655,591.0,81582.64,16.71,3
636,Argentina,Maize,2007,76655,591.0,81582.64,17.14,3
637,Argentina,Potatoes,2007,286765,591.0,81582.64,16.71,3
638,Argentina,Potatoes,2007,286765,591.0,81582.64,17.14,3
639,Argentina,"Rice, paddy",2007,65604,591.0,81582.64,16.71,3
640,Argentina,"Rice, paddy",2007,65604,591.0,81582.64,17.14,3
641,Argentina,Sorghum,2007,47021,591.0,81582.64,16.71,3
642,Argentina,Sorghum,2007,47021,591.0,81582.64,17.14,3
643,Argentina,Soybeans,2007,29712,591.0,81582.64,16.71,3
644,Argentina,Soybeans,2007,29712,591.0,81582.64,17.14,3
645,Argentina,Sweet potatoes,2007,141667,591.0,81582.64,16.71,3
646,Argentina,Sweet potatoes,2007,141667,591.0,81582.64,17.14,3
647,Argentina,Wheat,2007,26234,591.0,81582.64,16.71,3
648,Argentina,Wheat,2007,26234,591.0,81582.64,17.14,3
649,Argentina,Cassava,2008,100000,591.0,87149.01,17.71,3
650,Argentina,Cassava,2008,100000,591.0,87149.01,18.39,3
651,Argentina,Maize,2008,64525,591.0,87149.01,17.71,3
652,Argentina,Maize,2008,64525,591.0,87149.01,18.39,3
653,Argentina,Potatoes,2008,279412,591.0,87149.01,17.71,3
654,Argentina,Potatoes,2008,279412,591.0,87149.01,18.39,3
655,Argentina,"Rice, paddy",2008,68278,591.0,87149.01,17.71,3
656,Argentina,"Rice, paddy",2008,68278,591.0,87149.01,18.39,3
657,Argentina,Sorghum,2008,47474,591.0,87149.01,17.71,3
658,Argentina,Sorghum,2008,47474,591.0,87149.01,18.39,3
659,Argentina,Soybeans,2008,28216,591.0,87149.01,17.71,3
660,Argentina,Soybeans,2008,28216,591.0,87149.01,18.39,3
661,Argentina,Sweet potatoes,2008,145105,591.0,87149.01,17.71,3
662,Argentina,Sweet potatoes,2008,145105,591.0,87149.01,18.39,3
663,Argentina,Wheat,2008,28271,591.0,87149.01,17.71,3
664,Argentina,Wheat,2008,28271,591.0,87149.01,18.39,3
665,Argentina,Cassava,2009,101695,591.0,61586.56,18.16,3
666,Argentina,Cassava,2009,101695,591.0,61586.56,18.09,3
667,Argentina,Maize,2009,55760,591.0,61586.56,18.16,3
668,Argentina,Maize,2009,55760,591.0,61586.56,18.09,3
669,Argentina,Potatoes,2009,284439,591.0,61586.56,18.16,3
670,Argentina,Potatoes,2009,284439,591.0,61586.56,18.09,3
671,Argentina,"Rice, paddy",2009,68842,591.0,61586.56,18.16,3
672,Argentina,"Rice, paddy",2009,68842,591.0,61586.56,18.09,3
673,Argentina,Sorghum,2009,38752,591.0,61586.56,18.16,3
674,Argentina,Sorghum,2009,38752,591.0,61586.56,18.09,3
675,Argentina,Soybeans,2009,18480,591.0,61586.56,18.16,3
676,Argentina,Soybeans,2009,18480,591.0,61586.56,18.09,3
677,Argentina,Sweet potatoes,2009,151208,591.0,61586.56,18.16,3
678,Argentina,Sweet potatoes,2009,151208,591.0,61586.56,18.09,3
679,Argentina,Wheat,2009,19628,591.0,61586.56,18.16,3
680,Argentina,Wheat,2009,19628,591.0,61586.56,18.09,3
681,Argentina,Cassava,2010,101000,591.0,105915.04,17.33,3
682,Argentina,Cassava,2010,101000,591.0,105915.04,17.84,3
683,Argentina,Maize,2010,78040,591.0,105915.04,17.33,3
684,Argentina,Maize,2010,78040,591.0,105915.04,17.84,3
685,Argentina,Potatoes,2010,289849,591.0,105915.04,17.33,3
686,Argentina,Potatoes,2010,289849,591.0,105915.04,17.84,3
687,Argentina,"Rice, paddy",2010,57646,591.0,105915.04,17.33,3
688,Argentina,"Rice, paddy",2010,57646,591.0,105915.04,17.84,3
689,Argentina,Sorghum,2010,48163,591.0,105915.04,17.33,3
690,Argentina,Sorghum,2010,48163,591.0,105915.04,17.84,3
691,Argentina,Soybeans,2010,29053,591.0,105915.04,17.33,3
692,Argentina,Soybeans,2010,29053,591.0,105915.04,17.84,3
693,Argentina,Sweet potatoes,2010,149382,591.0,105915.04,17.33,3
694,Argentina,Sweet potatoes,2010,149382,591.0,105915.04,17.84,3
695,Argentina,Wheat,2010,27113,591.0,105915.04,17.33,3
696,Argentina,Wheat,2010,27113,591.0,105915.04,17.84,3
697,Argentina,Cassava,2011,100000,591.0,100424.62,17.58,3
698,Argentina,Cassava,2011,100000,591.0,100424.62,17.93,3
699,Argentina,Maize,2011,63503,591.0,100424.62,17.58,3
700,Argentina,Maize,2011,63503,591.0,100424.62,17.93,3
701,Argentina,Potatoes,2011,286657,591.0,100424.62,17.58,3
702,Argentina,Potatoes,2011,286657,591.0,100424.62,17.93,3
703,Argentina,"Rice, paddy",2011,67901,591.0,100424.62,17.58,3
704,Argentina,"Rice, paddy",2011,67901,591.0,100424.62,17.93,3
705,Argentina,Sorghum,2011,44029,591.0,100424.62,17.58,3
706,Argentina,Sorghum,2011,44029,591.0,100424.62,17.93,3
707,Argentina,Soybeans,2011,26053,591.0,100424.62,17.58,3
708,Argentina,Soybeans,2011,26053,591.0,100424.62,17.93,3
709,Argentina,Sweet potatoes,2011,148754,591.0,100424.62,17.58,3
710,Argentina,Sweet potatoes,2011,148754,591.0,100424.62,17.93,3
711,Argentina,Wheat,2011,35063,591.0,100424.62,17.58,3
712,Argentina,Wheat,2011,35063,591.0,100424.62,17.93,3
713,Argentina,Cassava,2012,100000,591.0,136185.08,18.18,3
714,Argentina,Cassava,2012,100000,591.0,136185.08,18.43,3
715,Argentina,Maize,2012,57346,591.0,136185.08,18.18,3
716,Argentina,Maize,2012,57346,591.0,136185.08,18.43,3
717,Argentina,Potatoes,2012,287821,591.0,136185.08,18.18,3
718,Argentina,Potatoes,2012,287821,591.0,136185.08,18.43,3
719,Argentina,"Rice, paddy",2012,66617,591.0,136185.08,18.18,3
720,Argentina,"Rice, paddy",2012,66617,591.0,136185.08,18.43,3
721,Argentina,Sorghum,2012,46534,591.0,136185.08,18.18,3
722,Argentina,Sorghum,2012,46534,591.0,136185.08,18.43,3
723,Argentina,Soybeans,2012,22814,591.0,136185.08,18.18,3
724,Argentina,Soybeans,2012,22814,591.0,136185.08,18.43,3
725,Argentina,Sweet potatoes,2012,148126,591.0,136185.08,18.18,3
726,Argentina,Sweet potatoes,2012,148126,591.0,136185.08,18.43,3
727,Argentina,Wheat,2012,32199,591.0,136185.08,18.18,3
728,Argentina,Wheat,2012,32199,591.0,136185.08,18.43,3
729,Argentina,Cassava,2013,99459,591.0,171945.54,16.45,3
730,Argentina,Cassava,2013,99459,591.0,171945.54,16.88,3
731,Argentina,Maize,2013,66037,591.0,171945.54,16.45,3
732,Argentina,Maize,2013,66037,591.0,171945.54,16.88,3
733,Argentina,Potatoes,2013,288984,591.0,171945.54,16.45,3
734,Argentina,Potatoes,2013,288984,591.0,171945.54,16.88,3
735,Argentina,"Rice, paddy",2013,67187,591.0,171945.54,16.45,3
736,Argentina,"Rice, paddy",2013,67187,591.0,171945.54,16.88,3
737,Argentina,Sorghum,2013,40852,591.0,171945.54,16.45,3
738,Argentina,Sorghum,2013,40852,591.0,171945.54,16.88,3
739,Argentina,Soybeans,2013,25391,591.0,171945.54,16.45,3
740,Argentina,Soybeans,2013,25391,591.0,171945.54,16.88,3
741,Argentina,Sweet potatoes,2013,147498,591.0,171945.54,16.45,3
742,Argentina,Sweet potatoes,2013,147498,591.0,171945.54,16.88,3
743,Argentina,Wheat,2013,26581,591.0,171945.54,16.45,3
744,Argentina,Wheat,2013,26581,591.0,171945.54,16.88,3
745,Armenia,Maize,1992,32344,562.0,8.0,7.44,3
746,Armenia,Potatoes,1992,111301,562.0,8.0,7.44,3
747,Armenia,Wheat,1992,21600,562.0,8.0,7.44,3
748,Armenia,Maize,1993,32261,562.0,8.0,7.69,3
749,Armenia,Potatoes,1993,134416,562.0,8.0,7.69,3
750,Armenia,Wheat,1993,22257,562.0,8.0,7.69,3
751,Armenia,Maize,1994,32667,562.0,23.0,8.84,3
752,Armenia,Potatoes,1994,131195,562.0,23.0,8.84,3
753,Armenia,Wheat,1994,17842,562.0,23.0,8.84,3
754,Armenia,Maize,1995,18261,562.0,23.9,9.76,3
755,Armenia,Potatoes,1995,131196,562.0,23.9,9.76,3
756,Armenia,Wheat,1995,25480,562.0,23.9,9.76,3
757,Armenia,Maize,1996,22239,562.0,32.0,9.55,3
758,Armenia,Potatoes,1996,129626,562.0,32.0,9.55,3
759,Armenia,Wheat,1996,23569,562.0,32.0,9.55,3
760,Armenia,Maize,1997,45548,562.0,41.46,9.1,3
761,Armenia,Potatoes,1997,109362,562.0,41.46,9.1,3
762,Armenia,Wheat,1997,17009,562.0,41.46,9.1,3
763,Armenia,Maize,1998,26082,562.0,50.92,10.28,3
764,Armenia,Potatoes,1998,134409,562.0,50.92,10.28,3
765,Armenia,Wheat,1998,20651,562.0,50.92,10.28,3
766,Armenia,Maize,1999,40303,562.0,60.38,10.11,3
767,Armenia,Potatoes,1999,130618,562.0,60.38,10.11,3
768,Armenia,Wheat,1999,19466,562.0,60.38,10.11,3
769,Armenia,Maize,2000,23178,562.0,69.85,9.68,3
770,Armenia,Potatoes,2000,87349,562.0,69.85,9.68,3
771,Armenia,Wheat,2000,16679,562.0,69.85,9.68,3
772,Armenia,Maize,2001,37913,562.0,79.31,10.18,3
773,Armenia,Potatoes,2001,114619,562.0,79.31,10.18,3
774,Armenia,Wheat,2001,22263,562.0,79.31,10.18,3
775,Armenia,Maize,2002,37380,562.0,88.77,9.41,3
776,Armenia,Potatoes,2002,122814,562.0,88.77,9.41,3
777,Armenia,Wheat,2002,23877,562.0,88.77,9.41,3
778,Armenia,Maize,2004,61791,562.0,204.77,9.55,3
779,Armenia,Potatoes,2004,161509,562.0,204.77,9.55,3
780,Armenia,Wheat,2004,23416,562.0,204.77,9.55,3
781,Armenia,Maize,2005,44692,562.0,220.51,9.58,3
782,Armenia,Potatoes,2005,164459,562.0,220.51,9.58,3
783,Armenia,Wheat,2005,20252,562.0,220.51,9.58,3
784,Armenia,Maize,2006,33271,562.0,227.55,9.89,3
785,Armenia,Potatoes,2006,163418,562.0,227.55,9.89,3
786,Armenia,Wheat,2006,14627,562.0,227.55,9.89,3
787,Armenia,Maize,2007,53262,562.0,241.71,9.44,3
788,Armenia,Potatoes,2007,184719,562.0,241.71,9.44,3
789,Armenia,Wheat,2007,25837,562.0,241.71,9.44,3
790,Armenia,Maize,2008,53424,562.0,218.2,9.51,3
791,Armenia,Potatoes,2008,189096,562.0,218.2,9.51,3
792,Armenia,Wheat,2008,24322,562.0,218.2,9.51,3
793,Armenia,Maize,2009,57763,562.0,198.36,9.67,3
794,Armenia,Potatoes,2009,185496,562.0,198.36,9.67,3
795,Armenia,Wheat,2009,22374,562.0,198.36,9.67,3
796,Armenia,Maize,2010,46724,562.0,278.72,11.31,3
797,Armenia,Potatoes,2010,170146,562.0,278.72,11.31,3
798,Armenia,Wheat,2010,21192,562.0,278.72,11.31,3
799,Armenia,Maize,2011,54257,562.0,278.72,8.93,3
800,Armenia,Potatoes,2011,194426,562.0,278.72,8.93,3
801,Armenia,Wheat,2011,28800,562.0,278.72,8.93,3
802,Armenia,Maize,2012,62215,562.0,278.72,10.2,3
803,Armenia,Potatoes,2012,207151,562.0,278.72,10.2,3
804,Armenia,Wheat,2012,26010,562.0,278.72,10.2,3
805,Armenia,Maize,2013,67114,562.0,278.72,11.08,3
806,Armenia,Potatoes,2013,215290,562.0,278.72,11.08,3
807,Armenia,Wheat,2013,31273,562.0,278.72,11.08,3
808,Australia,Maize,1990,41821,534.0,17866.0,16.8,3
809,Australia,Maize,1990,41821,534.0,17866.0,20.06,3
810,Australia,Maize,1990,41821,534.0,17866.0,12.11,3
811,Australia,Maize,1990,41821,534.0,17866.0,14.16,3
812,Australia,Maize,1990,41821,534.0,17866.0,18.05,3
813,Australia,Maize,1990,41821,534.0,17866.0,17.47,3
